proba_0	proba_1
0.9404104307454335	0.05958956925456646
0.8795194175190645	0.12048058248093524
0.8872627608110057	0.11273723918899403
0.964650849379009	0.035349150620991136
0.9668000523040834	0.03319994769591669
0.697331028175755	0.3026689718242449
0.9387510639085537	0.061248936091446306
0.22215779736119465	0.7778422026388054
0.9844917532069559	0.0155082467930441
0.8743680218940385	0.1256319781059614
0.8669630697533421	0.13303693024665786
0.9875724226671018	0.012427577332898121
0.8433012653545624	0.15669873464543746
0.9319470834040122	0.06805291659598775
0.4640222488260512	0.5359777511739489
0.9835668426738101	0.016433157326189884
0.9546234879282691	0.04537651207173078
0.9028471517095862	0.09715284829041383
0.7608020085261777	0.239197991473822
0.9757252035734909	0.024274796426509072
0.9258462849843591	0.07415371501564111
0.9532727453363953	0.04672725466360447
0.8270644472955664	0.17293555270443356
0.983281839246636	0.016718160753363673
0.9200739315531798	0.07992606844682018
0.975081434547815	0.02491856545218487
0.4331901623837134	0.5668098376162867
0.8757433561166752	0.12425664388332484
0.9725428986373003	0.027457101362699552
0.9340411253468848	0.06595887465311487
0.9196878439019183	0.08031215609808177
0.9839290724313591	0.016070927568640897
0.9099059447441232	0.09009405525587663
0.29730632748610764	0.7026936725138924
0.8974638561481431	0.10253614385185643
0.27564902592841806	0.724350974071582
0.8547393390876458	0.14526066091235423
0.2338894509975766	0.7661105490024235
0.8530514971257798	0.14694850287422004
0.8267480975642332	0.17325190243576677
0.9770125080678418	0.022987491932158405
0.9201211075911483	0.07987889240885185
0.9163079724730936	0.08369202752690662
0.022703697220312312	0.9772963027796877
0.9817504738787314	0.018249526121268646
0.9453416493958399	0.05465835060416019
0.2193506246717744	0.7806493753282255
0.9744648946851564	0.02553510531484364
0.9637658013025997	0.036234198697400216
0.9218854918423364	0.0781145081576633
0.9918496463657003	0.008150353634299534
0.8462977065104007	0.15370229348959946
0.8610419917327262	0.13895800826727384
0.9703315142758201	0.02966848572418011
0.06548421162135744	0.9345157883786426
0.9193585576422594	0.08064144235774057
0.8731625713367325	0.12683742866326744
0.8513044376007776	0.14869556239922255
0.88029525995022	0.11970474004977977
0.9364553720672444	0.06354462793275531
0.8292361448576646	0.17076385514233527
0.9629356441495002	0.037064355850499865
0.812014581033576	0.18798541896642423
0.9460272621447521	0.05397273785524786
0.9469296131969434	0.05307038680305632
0.8715366052362892	0.12846339476371077
0.8675760325720304	0.13242396742796939
0.9087896936619564	0.09121030633804342
0.7748432320740332	0.22515676792596684
0.9308303375554626	0.06916966244453729
0.11067298296299445	0.8893270170370056
0.17290109354323804	0.827098906456762
0.90767970298444	0.09232029701555987
0.9379558466483515	0.06204415335164858
0.8133551487283949	0.18664485127160518
0.891660806304605	0.10833919369539485
0.9689799809099303	0.031020019090069777
0.9650394358870702	0.03496056411292973
0.9364687337079222	0.06353126629207756
0.9272817822441862	0.07271821775581397
0.9061830427574762	0.09381695724252394
0.9113618534926522	0.08863814650734782
0.9745149332277285	0.025485066772271466
0.8890348740559912	0.11096512594400867
0.8977853728168165	0.10221462718318383
0.8801651921880301	0.11983480781196992
0.9420265523460557	0.05797344765394428
0.9223014460251733	0.07769855397482667
0.16361836317888323	0.8363816368211168
0.9189201720267066	0.08107982797329356
0.848353472681678	0.15164652731832218
0.916387965831787	0.08361203416821308
0.9321098864019338	0.06789011359806643
0.9555004116079597	0.044499588392040136
0.9856448513401515	0.01435514865984839
0.17079076094247184	0.8292092390575282
0.9056153861329165	0.09438461386708337
0.9787163913829054	0.021283608617094506
0.9637998120999864	0.0362001879000134
0.9129379922833555	0.08706200771664445
0.9803481362007459	0.01965186379925397
0.9140396176776872	0.08596038232231301
0.9623798337576713	0.03762016624232865
0.9105462747399191	0.0894537252600807
0.9581056028436312	0.04189439715636877
0.6172680250144168	0.38273197498558326
0.8600179669201264	0.1399820330798737
0.8323031598687523	0.16769684013124755
0.9612294829097991	0.038770517090200754
0.8781064471235154	0.12189355287648479
0.9933957984759333	0.006604201524066583
0.9690630173552105	0.03093698264478933
0.9099057739998632	0.0900942260001368
0.884919333045208	0.11508066695479197
0.08106838621891913	0.9189316137810809
0.9390484790769665	0.060951520923033554
0.9779624579373479	0.022037542062652026
0.9235645538465737	0.0764354461534265
0.9831709020849256	0.01682909791507447
0.8663466950702844	0.1336533049297157
0.9158678737089978	0.08413212629100228
0.9346894369663608	0.06531056303363958
0.9705837696519265	0.0294162303480734
0.982031525420106	0.017968474579894245
0.92247559363947	0.07752440636053008
0.9745670806700067	0.025432919329993312
0.03665955742466906	0.9633404425753309
0.8714063410829606	0.1285936589170394
0.9143191470342438	0.08568085296575598
0.3169015127541545	0.6830984872458455
0.8941107830536125	0.10588921694638755
0.9680905450839015	0.031909454916098395
0.8803700953390967	0.1196299046609031
0.9257844847800114	0.07421551521998858
0.9561494804545623	0.04385051954543737
0.8249764841639098	0.17502351583609033
0.8652945291364468	0.13470547086355322
0.8900205934560536	0.10997940654394676
0.9702362639647586	0.029763736035241243
0.9575483345821617	0.04245166541783808
0.9656690828607131	0.03433091713928679
0.8689609895157703	0.1310390104842296
0.9715952411416404	0.028404758858359695
0.8955297670329577	0.10447023296704247
0.0625163471882635	0.9374836528117365
0.9406054283064939	0.05939457169350608
0.9290242533406448	0.07097574665935513
0.9093213019789076	0.09067869802109216
0.9415308962919208	0.05846910370807912
0.9403971103851585	0.05960288961484144
0.9361059594334772	0.06389404056652269
0.967289740294693	0.03271025970530666
0.9321261109095801	0.06787388909041996
0.8983217606610148	0.10167823933898511
0.8974975274725158	0.10250247252748443
0.9079610957437168	0.09203890425628312
0.9470100515187555	0.052989948481244296
0.9371206287043189	0.06287937129568118
0.9464679976432434	0.0535320023567566
0.9568781006849244	0.04312189931507544
0.9256430217644167	0.07435697823558302
0.9550976880473074	0.044902311952692536
0.9938333883657379	0.006166611634262013
0.9645835515499429	0.035416448450057
0.8241707482105451	0.17582925178945474
0.9854522335360243	0.014547766463975747
0.9097172790135493	0.09028272098645088
0.2030108226700099	0.79698917732999
0.932274681503447	0.067725318496553
0.9510707947059607	0.04892920529403917
0.872583251860227	0.12741674813977288
0.9306134808489495	0.06938651915105046
0.20074178738023607	0.7992582126197635
0.9850409324571139	0.0149590675428861
0.47774161223937767	0.5222583877606224
0.9757027126049838	0.024297287395016264
0.29751152638522455	0.7024884736147754
0.9107642294807505	0.08923577051924951
0.9136476047775273	0.08635239522247266
0.9462073919486977	0.05379260805130227
0.875325547554213	0.12467445244578704
0.8880225382267206	0.11197746177327954
0.7074252010046945	0.29257479899530536
0.07024304916221691	0.9297569508377831
0.9588271075172472	0.041172892482752584
0.9592111584645534	0.04078884153544676
0.8877008766477442	0.11229912335225578
0.9527500665844812	0.04724993341551877
0.9390959184863221	0.06090408151367759
0.989663564007463	0.010336435992536861
0.926032877035961	0.07396712296403894
0.9980205148490258	0.0019794851509742487
0.8541384060428399	0.14586159395716
0.9556278754007914	0.04437212459920852
0.9859939374017628	0.014006062598237107
0.9625449268595072	0.0374550731404927
0.970840167258142	0.029159832741857877
0.9379988189684626	0.06200118103153757
0.001718804194520325	0.9982811958054796
0.9833057090559381	0.016694290944062006
0.9431559075899952	0.05684409241000479
0.9830401013891519	0.01695989861084815
0.9735424297900558	0.026457570209944166
0.9753357449718214	0.024664255028178338
0.3134184890494393	0.6865815109505607
0.32163997791275534	0.6783600220872447
0.9633719989044054	0.03662800109559458
0.5245920220158005	0.47540797798419965
0.9707355748942151	0.029264425105784597
0.9527167770551098	0.047283222944890006
0.931903515356359	0.06809648464364097
0.9123438314720949	0.0876561685279051
0.8798188159005277	0.12018118409947239
0.07286811364427886	0.9271318863557211
0.879726923742649	0.12027307625735055
0.8486651164130267	0.15133488358697328
0.956716106265323	0.0432838937346768
0.9687709950316772	0.031229004968322756
0.8326464195962267	0.16735358040377332
0.9425976238527278	0.05740237614727214
0.9340201566504005	0.0659798433495991
0.9634529601286637	0.03654703987133627
0.04097583365989518	0.9590241663401048
0.9706599727676939	0.029340027232306057
0.45654133942797887	0.5434586605720212
0.9101341279272022	0.0898658720727977
0.32523237816068984	0.6747676218393102
0.937793664734878	0.06220633526512196
0.5952798938314744	0.40472010616852566
0.7893941270361973	0.21060587296380276
0.9447537724809085	0.055246227519091536
0.9968474726797524	0.0031525273202475594
0.891482779941611	0.10851722005838887
0.12121187520842573	0.8787881247915743
0.8814061536955152	0.1185938463044848
0.9570398601015078	0.042960139898492254
0.9911421152278003	0.00885788477219951
0.9718607369500225	0.02813926304997744
0.9462566103176482	0.05374338968235162
0.7621725684714954	0.23782743152850436
0.9827719148725294	0.01722808512747066
0.9861956248616189	0.013804375138381002
0.9377869598359976	0.06221304016400235
0.9290914195028962	0.0709085804971037
0.9698306426818482	0.0301693573181517
0.8590653532003723	0.14093464679962778
0.948568125433374	0.051431874566625915
0.09067298296299445	0.9093270170370056
0.9228131790988564	0.07718682090114364
0.07390008058017727	0.9260999194198227
0.9812204349893368	0.018779565010663298
0.8385484797453323	0.1614515202546677
0.941556176000113	0.058443823999887096
0.9504681128040354	0.049531887195964554
0.8796011293241309	0.12039887067586884
0.942792835780319	0.05720716421968106
0.9552239351643794	0.044776064835620535
0.9176223517470204	0.08237764825297972
0.0590389814911262	0.9409610185088738
0.9521910437650224	0.04780895623497736
0.012888550990730331	0.9871114490092697
0.9150288013221577	0.08497119867784247
0.3763324497683734	0.6236675502316265
0.9246953619943197	0.07530463800568049
0.9943822557930386	0.0056177442069614125
0.9381566451872142	0.06184335481278581
0.26016911432215245	0.7398308856778474
0.8809178075690344	0.11908219243096566
0.9557751901072568	0.04422480989274303
0.9479286258851264	0.05207137411487367
0.8794878513992954	0.12051214860070467
0.9590732187541744	0.040926781245825626
0.9855841338241773	0.014415866175822484
0.8255553645914943	0.1744446354085058
0.8385349741798506	0.16146502582014957
0.9295651409265713	0.07043485907342849
0.8511534850440947	0.14884651495590506
0.9683950446322521	0.031604955367747746
0.05511550796117259	0.9448844920388274
0.9445223161821604	0.05547768381783934
0.9204013695395435	0.0795986304604564
0.8851788957912331	0.11482110420876675
0.6806260407567573	0.3193739592432428
0.8854866705588276	0.11451332944117257
0.9726060121986021	0.02739398780139792
0.9264178253408355	0.07358217465916465
0.9094219044158512	0.09057809558414881
0.9538928675343095	0.046107132465690405
0.21934464759914654	0.7806553524008533
0.9444142540385472	0.05558574596145263
0.8072154565490322	0.19278454345096802
0.8342802723959886	0.16571972760401135
0.8303919615127769	0.1696080384872229
0.9019217056927096	0.09807829430729072
0.8998203060172071	0.10017969398279293
0.2323517291707962	0.7676482708292036
0.9735437604510578	0.026456239548941905
0.9733410208693654	0.02665897913063451
0.030975833659895185	0.9690241663401048
0.9539747645878289	0.046025235412171066
0.884813400042105	0.11518659995789514
0.9270459077002537	0.07295409229974606
0.9607149450190231	0.03928505498097688
0.915740604318386	0.08425939568161399
0.8534063336256821	0.14659366637431767
0.702737710016016	0.29726228998398385
0.9206196066384797	0.0793803933615203
0.9300354713566173	0.06996452864338253
0.9614185313009032	0.03858146869909696
0.9394893691309999	0.060510630869000014
0.8919206106496975	0.10807938935030234
0.9578689585205101	0.04213104147948979
0.9137233879229258	0.08627661207707417
0.42444040565718005	0.57555959434282
0.9130074528605732	0.08699254713942667
0.9593916984426074	0.04060830155739239
0.9248840419139241	0.0751159580860756
0.0275893702226591	0.9724106297773407
0.027346321060442193	0.9726536789395577
0.9134786006629078	0.08652139933709234
0.9764436903778893	0.02355630962211075
0.9361664419515309	0.06383355804846914
0.8837309904827099	0.11626900951729016
0.9181582151747762	0.08184178482522371
0.9704851407387082	0.029514859261291923
0.9391507909002434	0.06084920909975627
0.9777567417920094	0.02224325820799049
0.8780750472777537	0.12192495272224654
0.9848747314938952	0.0151252685061047
0.9541659974355831	0.045834002564416894
